synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
3520,16267,2,1,6,1,0,0,0,5,1,-1,2,2,4,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3521,16267,3,1,6,1,0,0,6,6,1,-1,1,4,2,9,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3522,16274,1,1,3,1,1,1,6,2,1,-1,1,4,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3523,16284,1,0,3,2,1,1,7,3,1,-1,12,4,7,1,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,-1
3524,16287,1,0,6,1,0,0,18,-1,1,-1,9,7,6,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,4
3525,16287,2,0,6,1,0,0,7,3,1,-1,13,5,5,2,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3526,16294,1,1,6,2,0,0,6,1,1,-1,1,2,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3527,16308,1,0,3,2,1,1,6,4,1,-1,12,6,3,4,11,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3528,16314,1,0,6,1,1,1,6,2,1,-1,9,3,4,1,11,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3529,16317,1,0,6,1,0,0,6,6,1,-1,9,6,2,3,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3530,16322,1,0,6,1,0,0,6,6,1,-1,9,7,2,1,1,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,4
3531,16322,2,0,6,1,0,0,6,5,2,-1,4,7,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3532,16328,1,0,5,1,0,1,0,5,2,1,9,5,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3533,16338,1,0,6,1,1,0,0,2,1,-1,2,1,1,1,2,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3534,16338,2,0,6,1,1,0,7,3,1,-1,9,6,5,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
3535,16338,3,0,6,1,1,0,7,5,1,-1,10,5,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,1,0,0,-1,4
3536,16358,1,0,6,1,1,0,8,5,1,-1,13,6,6,1,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,3,-1,3
3537,16358,2,0,6,1,1,0,6,5,1,-1,12,7,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3538,16374,1,0,2,4,0,1,16,1,1,-1,3,3,3,1,1,0,1,1,0,0,-1,0,0,0,0,-1,0,0,2,-1,2
3539,16377,1,0,6,2,0,0,6,5,1,-1,14,6,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3540,16377,2,0,6,2,0,0,0,2,1,-1,9,4,6,1,1,1,1,0,0,0,-1,1,0,0,0,1,0,0,0,-1,3
3541,16400,1,0,3,4,1,1,6,-1,1,-1,2,1,4,1,1,0,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
3542,16408,1,1,6,1,0,0,6,2,1,-1,1,2,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3543,16408,2,1,6,1,0,0,0,5,1,-1,2,6,1,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3544,16412,1,0,4,2,1,1,0,2,1,-1,2,5,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,4,-1,1
3545,16433,1,0,4,1,1,1,6,5,1,-1,1,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3546,16436,1,0,4,1,1,1,6,3,1,-1,2,7,4,1,1,0,1,1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,1
3547,16438,1,0,3,1,1,1,6,1,1,-1,9,4,6,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3548,16441,1,0,6,1,0,0,18,2,1,-1,6,7,3,1,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1
3549,16441,2,0,6,1,0,0,6,3,1,-1,2,7,2,1,1,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,1
3550,16441,3,0,6,1,0,0,6,5,1,2,14,7,3,1,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,1
3551,16450,1,0,3,4,1,1,16,4,1,-1,9,4,7,15,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3552,16457,1,0,6,4,0,0,7,-1,1,-1,9,6,1,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3553,16457,2,0,6,4,0,0,7,4,1,-1,9,1,3,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,3
3554,16457,3,0,6,4,0,0,6,5,2,-1,2,7,6,1,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,4
3555,16468,1,0,3,2,0,1,8,4,1,-1,9,1,4,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
3556,16470,1,0,2,2,1,1,8,2,1,-1,9,5,7,4,1,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,-1,5
3557,16473,1,1,6,2,0,0,0,1,1,3,2,2,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3558,16473,2,1,6,2,0,0,6,5,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,1
3559,16473,3,1,6,2,0,0,6,6,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3560,16478,1,0,2,4,0,1,6,4,1,-1,13,4,3,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1
3561,16481,1,0,6,1,0,0,6,4,1,2,2,5,4,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,5,-1
3562,16481,2,0,6,1,0,0,7,6,1,-1,2,5,4,1,1,1,1,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,5
3563,16481,3,0,6,1,0,0,0,2,1,-1,2,1,6,4,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,-1,1
3564,16484,1,1,6,1,1,0,2,6,1,-1,9,5,3,18,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3565,16489,1,0,1,1,1,1,6,2,1,-1,6,2,5,9,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3566,16491,1,0,4,2,0,1,0,3,1,-1,2,6,5,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
3567,16493,1,1,6,1,1,0,0,-1,1,-1,2,4,5,-1,11,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3568,16493,2,1,6,1,1,0,0,-1,1,-1,4,6,6,4,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3569,16497,1,0,6,1,0,0,7,6,1,-1,11,3,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3570,16497,2,0,6,1,0,0,7,5,1,-1,3,6,3,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3571,16497,3,0,6,1,0,0,7,6,1,-1,2,7,1,3,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,5,-1
3572,16499,1,0,2,2,1,1,5,-1,1,-1,2,7,6,2,1,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
3573,16506,1,0,3,2,1,1,7,5,1,-1,2,5,5,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,-1,-1,3
3574,16510,1,1,2,1,0,1,0,3,1,1,1,5,5,4,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
3575,16512,1,1,4,1,1,1,19,1,1,-1,1,1,1,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3576,16514,1,0,2,4,1,1,5,3,1,-1,11,5,4,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,3
3577,16517,1,0,4,1,1,1,8,2,1,-1,2,6,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3578,16538,1,1,6,2,1,0,15,5,1,-1,2,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3579,16538,2,1,6,2,1,0,8,5,1,-1,5,3,1,-1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,1
3580,16538,3,1,6,2,1,0,0,4,1,-1,1,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3581,16539,1,0,1,2,1,1,6,3,1,-1,12,5,6,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1
3582,16560,1,0,5,2,0,1,2,2,1,-1,2,3,6,1,1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
3583,16571,1,0,1,3,1,1,6,3,1,-1,14,-1,5,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,3
3584,16602,1,0,3,1,1,1,6,4,1,-1,12,4,7,3,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3585,16603,1,0,6,2,1,0,2,6,1,-1,1,1,1,1,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,2,-1,4
3586,16603,2,0,6,2,1,0,5,6,1,-1,2,2,2,1,6,0,1,1,0,0,-1,0,1,0,0,-1,0,0,0,-1,1
3587,16603,3,0,6,2,1,0,18,5,1,-1,7,6,1,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
3588,16634,1,0,6,1,1,0,8,6,1,-1,12,6,2,2,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3589,16634,2,0,6,1,1,0,0,6,1,-1,1,7,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3590,16634,3,0,6,1,1,0,0,3,2,-1,9,6,6,1,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,3
3591,16635,1,0,6,1,0,0,5,1,1,-1,2,4,2,1,1,1,1,1,0,0,-1,0,0,0,0,1,0,0,0,-1,1
3592,16635,2,0,6,1,0,0,7,-1,1,-1,2,5,6,17,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
3593,16637,1,0,3,2,1,1,0,2,1,-1,1,6,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
3594,16649,1,1,5,1,0,1,8,3,1,-1,14,1,6,1,1,0,0,1,0,0,-1,1,1,0,0,0,0,0,0,-1,5
3595,16652,1,0,3,1,1,1,7,4,1,-1,9,6,7,4,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,-1,5
3596,16653,1,0,4,1,0,1,0,4,1,-1,3,6,5,8,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
3597,16657,1,0,6,1,1,0,6,5,1,-1,14,7,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3598,16657,2,0,6,1,1,0,8,3,1,-1,13,1,2,3,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
3599,16658,1,1,6,1,1,0,0,4,1,-1,1,5,4,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,1
3600,16669,1,0,5,1,1,1,7,5,1,-1,9,4,5,11,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,2
3601,16670,1,0,3,3,0,1,6,4,1,-1,9,7,6,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3602,16671,1,1,6,1,1,0,6,4,1,-1,1,6,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4
3603,16671,2,1,6,1,1,0,6,3,1,-1,1,4,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3604,16673,1,1,6,1,1,0,6,1,1,-1,1,5,1,2,1,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,5
3605,16673,2,1,6,1,1,0,8,6,1,-1,4,7,1,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3606,16675,1,0,6,1,1,0,6,5,1,-1,1,3,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
3607,16675,2,0,6,1,1,0,7,2,1,2,9,6,6,3,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
3608,16675,3,0,6,1,1,0,5,6,1,-1,13,6,6,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
3609,16679,1,0,4,1,1,1,2,5,1,-1,1,5,3,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3610,16682,1,0,1,1,1,1,7,2,1,-1,12,4,5,2,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,-1
3611,16682,2,0,1,1,1,1,7,2,1,-1,5,7,6,17,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3612,16686,1,0,3,2,0,1,2,5,1,-1,1,5,5,1,1,0,0,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,5
3613,16703,1,0,4,4,1,1,2,5,1,-1,14,6,6,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
3614,16706,1,1,4,2,1,0,18,4,1,-1,1,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3615,16716,1,0,6,4,1,0,15,-1,1,-1,12,1,6,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,5,-1,-1
3616,16716,2,0,6,4,1,0,12,6,1,2,9,6,3,1,1,0,1,-1,1,0,-1,0,0,0,0,0,0,0,0,1,2
3617,16724,1,0,6,1,1,0,2,5,1,-1,1,3,5,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,-1,-1,4
3618,16733,1,0,6,1,0,0,2,6,1,-1,12,7,4,3,7,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3619,16733,2,0,6,1,0,0,18,5,1,-1,1,6,4,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3620,16736,1,0,6,3,0,0,4,2,1,-1,3,1,7,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3621,16736,2,0,6,3,0,0,2,5,1,-1,2,1,4,4,1,1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,5
3622,16736,3,0,6,3,0,0,19,5,1,-1,6,2,4,2,1,1,1,0,0,0,-1,0,0,1,0,3,0,0,0,-1,5
3623,16738,1,1,3,1,1,1,6,4,1,-1,1,3,2,8,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1
3624,16740,1,0,4,2,1,1,5,5,1,-1,2,5,1,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3625,16742,1,0,2,1,1,1,7,3,1,-1,9,7,5,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
3626,16749,1,1,6,2,0,0,18,6,1,-1,9,4,4,5,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3627,16749,2,1,6,2,0,0,19,3,1,-1,1,2,6,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0
3628,16754,1,1,6,1,0,0,6,1,1,-1,4,5,2,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3629,16754,2,1,6,1,0,0,2,3,1,-1,5,6,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,5
3630,16754,3,1,6,1,0,0,6,4,1,-1,2,5,1,1,1,1,0,0,0,0,5,0,0,0,0,-1,0,0,0,-1,2
3631,16756,1,1,4,1,1,0,19,5,1,-1,1,4,3,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3632,16768,1,1,6,2,0,0,6,6,1,-1,1,6,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3633,16768,2,1,6,2,0,0,0,3,1,-1,9,1,2,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3634,16768,3,1,6,2,0,0,18,3,1,-1,2,5,5,1,1,0,-1,0,0,0,5,0,0,0,0,0,0,0,0,-1,3
3635,16787,1,0,5,1,1,1,6,5,1,-1,14,7,5,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
3636,16788,1,1,1,4,0,1,15,1,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3637,16793,1,0,5,1,1,1,7,5,1,-1,1,7,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3638,16799,1,1,6,4,0,0,15,5,1,-1,4,5,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3639,16799,2,1,6,4,0,0,6,1,1,-1,1,5,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3640,16815,1,1,6,1,0,0,0,4,1,-1,1,6,3,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3641,16815,2,1,6,1,0,0,6,6,1,-1,14,5,3,8,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3642,16815,3,1,6,1,0,0,6,4,1,-1,9,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3643,16817,1,1,6,2,0,0,0,3,1,-1,14,1,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3644,16817,2,1,6,2,0,0,6,6,1,-1,14,2,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,3
3645,16817,3,1,6,2,0,0,0,1,1,-1,14,4,3,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3646,16824,1,1,6,1,1,0,0,5,1,-1,1,6,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3647,16827,1,1,3,1,1,0,6,1,2,2,1,1,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3648,16828,1,1,6,3,1,0,6,5,1,-1,2,6,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3649,16828,2,1,6,3,1,0,2,5,1,-1,1,4,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3650,16828,3,1,6,3,1,0,8,5,1,-1,4,6,2,3,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3651,16833,1,1,6,1,0,0,6,6,1,-1,1,7,2,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,2,3
3652,16834,1,0,6,2,1,0,2,2,1,-1,1,6,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3653,16838,1,0,6,1,0,1,6,4,1,-1,9,7,6,1,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,5,4
3654,16839,1,1,6,1,1,0,0,4,1,-1,14,6,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3655,16839,2,1,6,1,1,0,0,5,1,-1,1,7,1,3,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,2
3656,16842,1,0,3,4,0,1,6,3,1,-1,2,5,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3657,16848,1,0,2,1,0,1,0,3,1,-1,9,6,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3658,16853,1,1,2,2,1,1,6,4,1,-1,1,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3659,16854,1,0,3,2,1,1,7,4,1,-1,1,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3660,16858,1,0,4,3,0,1,19,3,1,-1,9,2,7,1,1,1,0,0,1,0,-1,1,0,0,0,-1,0,0,-1,5,4
3661,16859,1,0,3,4,1,1,6,5,1,-1,9,3,3,1,1,1,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,5
3662,16867,1,0,3,2,1,1,5,4,1,-1,11,4,3,1,1,-1,1,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
3663,16870,1,1,3,4,1,1,14,2,1,-1,4,6,5,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3664,16881,1,0,3,1,1,1,6,4,1,-1,9,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,3
3665,16888,1,1,5,1,0,1,0,3,1,-1,1,6,1,2,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
3666,16893,1,0,6,1,0,0,4,5,1,2,2,6,2,1,7,1,1,1,0,0,3,0,0,0,0,-1,0,0,0,-1,1
3667,16893,2,0,6,1,0,0,0,5,1,-1,3,1,6,1,1,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,-1,5
3668,16902,1,0,6,1,0,0,7,6,1,-1,2,7,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3669,16902,2,0,6,1,0,0,18,-1,1,-1,13,7,5,1,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,2,2
3670,16905,1,1,5,1,0,1,8,5,1,-1,2,1,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3671,16917,1,0,4,4,1,1,2,5,1,-1,9,7,1,1,1,1,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,5
3672,16921,1,1,3,2,1,1,6,1,1,-1,1,5,7,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3673,16925,1,0,3,2,1,1,6,-1,1,-1,9,4,6,1,1,0,0,0,0,0,-1,0,3,0,0,-1,0,0,-1,-1,-1
3674,16938,1,0,3,1,0,1,7,3,1,-1,13,4,6,3,6,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3675,16950,1,0,3,4,1,1,6,2,1,-1,9,2,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
3676,16951,1,0,3,2,1,1,6,-1,1,-1,2,4,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3677,16964,1,1,6,1,1,0,6,6,1,-1,1,2,2,2,1,0,0,1,0,0,-1,0,2,0,0,0,0,0,0,-1,5
3678,16969,1,0,2,2,0,1,7,4,1,-1,14,-1,2,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3679,16978,1,0,5,1,1,0,5,2,1,-1,3,7,1,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
3680,16980,1,0,2,1,0,1,7,2,2,-1,13,3,3,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
3681,16980,2,0,2,1,0,1,2,3,1,-1,1,7,7,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3682,16994,1,0,3,2,1,1,18,5,2,-1,5,6,5,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3683,16998,1,0,4,1,0,1,6,3,1,-1,11,6,-1,8,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3684,17001,1,0,4,3,0,1,2,1,1,-1,3,4,5,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3685,17004,1,0,5,2,1,1,5,5,1,-1,1,6,6,1,1,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,-1,2
3686,17007,1,0,6,1,1,1,8,4,1,-1,1,2,4,1,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
3687,17008,1,0,2,2,1,1,7,-1,2,-1,11,2,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3688,17011,1,1,3,1,1,1,6,1,1,-1,4,4,2,3,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,-1,3
3689,17012,1,0,6,1,1,0,0,6,1,-1,2,5,5,3,1,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,-1,3
3690,17012,2,0,6,1,1,0,0,5,1,-1,1,2,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3691,17012,3,0,6,1,1,0,6,3,1,-1,12,7,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3692,17016,1,0,3,1,1,1,0,1,1,-1,10,6,6,6,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,1
3693,17027,1,0,6,1,1,0,7,2,1,-1,12,4,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3694,17030,1,0,3,1,1,1,5,2,1,-1,9,-1,2,4,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
3695,17035,1,1,5,1,1,1,2,1,1,-1,4,1,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3696,17035,2,1,5,1,1,1,8,5,1,-1,14,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
3697,17050,1,0,6,4,0,0,12,5,1,2,2,6,2,1,1,1,1,0,0,0,-1,1,1,0,0,0,0,0,0,-1,1
3698,17054,1,0,6,1,1,0,7,6,1,-1,13,6,6,3,1,0,1,0,0,0,-1,0,4,0,0,0,0,0,0,-1,5
3699,17054,2,0,6,1,1,0,4,5,1,-1,9,7,7,4,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
3700,17069,1,0,6,1,0,0,7,3,1,-1,9,1,5,1,1,1,1,1,0,0,-1,0,4,0,0,0,0,0,-1,-1,5
3701,17069,2,0,6,1,0,0,0,4,1,-1,18,6,2,3,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
3702,17069,3,0,6,1,0,0,18,5,1,-1,2,4,5,1,1,1,0,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,1
3703,17075,1,1,6,4,0,0,16,3,1,-1,1,6,5,3,1,1,1,0,1,0,-1,0,0,0,0,0,0,0,0,-1,5
3704,17077,1,0,6,1,0,0,8,5,1,-1,2,6,4,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
3705,17077,2,0,6,1,0,0,8,5,1,-1,1,6,6,2,1,1,1,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,1
3706,17082,1,0,4,2,1,1,6,4,1,-1,4,-1,5,1,1,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3707,17082,2,0,4,2,1,1,2,3,1,-1,2,3,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
3708,17093,1,0,6,1,1,0,6,1,1,-1,1,6,5,1,2,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,2
3709,17094,1,0,2,2,1,1,7,-1,1,-1,9,6,6,1,7,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
