synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
576,2480,1,1,6,1,1,0,6,5,1,-1,1,4,6,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
577,2482,1,0,6,1,1,0,2,4,1,-1,9,5,6,2,1,0,1,0,0,0,-1,1,1,0,0,0,0,1,0,-1,5
578,2482,2,0,6,1,1,0,8,4,1,-1,1,3,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
579,2483,1,0,2,4,0,1,15,2,1,-1,9,7,1,2,1,1,0,0,0,0,-1,0,4,0,0,-1,0,0,0,-1,-1
580,2501,1,1,6,1,0,0,0,4,1,-1,2,5,3,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
581,2508,1,1,6,1,1,0,6,6,1,-1,1,6,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
582,2512,1,0,3,4,0,1,6,3,1,-1,2,7,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
583,2516,1,1,6,1,1,0,2,5,1,-1,1,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
584,2519,1,0,4,3,0,1,9,5,1,-1,6,6,4,4,1,1,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,2
585,2524,1,0,5,4,1,1,7,-1,1,-1,2,7,6,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
586,2537,1,0,4,2,1,1,2,1,1,-1,13,7,4,1,1,1,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,5
587,2539,1,0,6,2,0,0,2,5,1,-1,1,-1,6,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,5
588,2539,2,0,6,2,0,0,6,2,1,2,2,5,6,3,1,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
589,2539,3,0,6,2,0,0,7,1,1,2,6,1,6,2,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
590,2541,1,1,2,1,0,1,2,3,1,-1,2,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,-1
591,2553,1,0,2,2,0,1,7,5,1,-1,6,7,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
592,2555,1,1,6,4,1,0,15,3,1,-1,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,2
593,2555,2,1,6,4,1,0,2,5,1,-1,1,4,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,1
594,2562,1,0,6,2,1,0,7,5,1,-1,9,6,5,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
595,2566,1,0,4,2,1,1,3,4,1,-1,9,7,5,3,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,5
596,2570,1,0,5,2,1,1,11,3,1,-1,2,4,6,1,1,0,0,-1,0,0,-1,1,1,0,0,0,0,0,-1,-1,-1
597,2582,1,0,4,2,1,1,5,5,1,-1,9,5,2,1,7,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,4
598,2583,1,0,2,2,1,1,18,4,1,-1,12,2,3,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
599,2584,1,0,2,2,1,1,5,-1,1,-1,9,-1,3,4,1,1,0,1,1,0,-1,0,0,0,0,-1,0,0,0,-1,3
600,2585,1,0,5,4,1,1,12,6,1,-1,11,3,6,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
601,2591,1,1,6,1,1,0,6,5,1,-1,2,6,2,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
602,2591,2,1,6,1,1,0,6,6,1,-1,1,5,4,3,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
603,2591,3,1,6,1,1,0,6,5,1,-1,1,3,6,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
604,2599,1,1,6,1,1,0,2,5,1,-1,1,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
605,2599,2,1,6,1,1,0,2,6,1,1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
606,2605,1,0,3,2,0,1,7,4,1,-1,2,5,6,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
607,2614,1,1,3,2,1,1,6,3,1,-1,1,4,4,1,6,1,0,0,0,0,-1,0,3,0,0,0,0,0,0,-1,3
608,2637,1,0,6,4,0,0,6,5,1,-1,14,2,4,1,1,1,0,1,0,0,-1,0,4,0,0,0,0,0,5,-1,3
609,2637,2,0,6,4,0,0,15,2,1,2,7,6,3,1,1,1,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,3
610,2637,3,0,6,4,0,0,6,5,1,2,11,6,7,2,1,0,1,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
611,2648,1,1,6,1,1,0,6,6,1,-1,1,7,4,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
612,2648,2,1,6,1,1,0,0,5,1,-1,1,4,5,16,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
613,2655,1,1,6,1,1,0,6,4,1,-1,1,-1,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
614,2661,1,0,3,4,1,1,5,4,1,2,2,7,7,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
615,2666,1,1,6,1,1,0,2,3,1,-1,2,2,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
616,2666,2,1,6,1,1,0,6,-1,1,-1,1,3,4,7,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
617,2670,1,0,6,1,1,0,6,5,1,2,11,5,1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
618,2670,2,0,6,1,1,0,7,5,1,-1,12,6,5,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
619,2670,3,0,6,1,1,0,7,6,1,-1,2,2,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
620,2672,1,0,3,1,1,1,7,3,1,-1,6,3,3,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
621,2675,1,0,6,1,1,0,7,3,1,-1,9,7,-1,2,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
622,2675,2,0,6,1,1,0,19,3,1,-1,9,7,6,1,1,1,-1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
623,2675,3,0,6,1,1,0,0,3,1,-1,9,5,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
624,2678,1,0,5,1,1,0,19,5,1,-1,2,7,6,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,3,-1
625,2680,1,0,3,1,0,1,6,2,1,-1,10,7,6,3,1,-1,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,3
626,2683,1,1,3,2,1,1,6,2,1,-1,12,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
627,2697,1,0,2,2,0,1,6,2,1,-1,3,5,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
628,2698,1,1,6,2,1,0,6,5,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,-1,3
629,2698,2,1,6,2,1,0,18,4,2,-1,1,3,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
630,2708,1,0,6,1,1,0,6,6,1,-1,9,1,6,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
631,2708,2,0,6,1,1,0,0,4,2,-1,2,5,5,1,1,0,-1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,-1
632,2708,3,0,6,1,1,0,2,2,1,-1,1,5,4,1,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
633,2710,1,0,4,1,0,1,7,3,1,-1,7,6,2,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
634,2713,1,0,4,1,1,1,2,4,1,-1,1,7,7,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
635,2728,1,1,6,2,0,0,15,5,1,-1,1,5,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
636,2728,2,1,6,2,0,0,6,5,1,-1,1,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,1
637,2728,3,1,6,2,0,0,6,6,1,-1,2,1,2,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,2,4
638,2729,1,0,6,1,0,0,0,6,1,2,9,-1,7,1,1,1,0,0,0,0,-1,0,3,0,0,0,0,0,1,2,1
639,2729,2,0,6,1,0,0,6,1,1,-1,10,7,5,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,5
640,2735,1,1,6,1,1,0,6,1,1,1,1,5,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
641,2735,2,1,6,1,1,0,6,1,1,2,1,6,3,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1
642,2741,1,1,6,1,1,0,6,5,1,-1,1,4,3,2,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
643,2741,2,1,6,1,1,0,6,1,1,-1,4,1,1,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
644,2741,3,1,6,1,1,0,6,6,1,-1,1,1,5,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,1
645,2743,1,1,6,1,0,0,6,4,1,-1,2,5,6,2,7,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
646,2743,2,1,6,1,0,0,6,4,1,-1,1,2,4,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
647,2747,1,1,4,2,1,1,0,4,1,-1,1,2,3,1,1,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
648,2749,1,0,4,2,0,1,7,5,1,-1,2,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
649,2756,1,0,3,1,1,1,5,2,1,-1,9,7,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,3
650,2763,1,0,4,1,1,1,9,5,1,-1,3,6,3,4,1,0,-1,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,5
651,2769,1,1,6,1,1,0,6,6,1,-1,1,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
652,2769,2,1,6,1,1,0,2,3,1,-1,3,3,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
653,2769,3,1,6,1,1,0,6,6,1,-1,1,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
654,2771,1,0,3,2,0,1,18,4,1,-1,9,3,-1,8,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,5,5
655,2775,1,0,5,1,1,1,6,4,1,-1,1,6,4,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
656,2784,1,0,4,4,0,1,9,5,1,-1,9,4,7,1,6,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
657,2785,1,0,4,1,1,1,2,3,1,-1,9,4,6,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
658,2791,1,0,3,1,1,1,6,1,1,-1,4,7,5,1,1,1,0,-1,0,0,-1,0,1,0,0,0,0,0,-1,-1,2
659,2807,1,0,3,4,0,1,6,4,1,-1,9,5,5,1,1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
660,2810,1,0,3,2,1,1,7,3,2,-1,6,6,6,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
661,2811,1,0,2,2,1,1,7,5,1,-1,13,7,4,4,1,0,1,1,0,0,-1,1,2,0,0,0,0,0,0,-1,4
662,2820,1,0,6,1,0,0,5,5,1,-1,2,-1,6,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
663,2820,2,0,6,1,0,0,7,3,1,-1,9,1,4,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
664,2821,1,1,6,2,0,0,6,6,1,-1,1,1,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
665,2832,1,0,4,2,1,1,6,4,1,-1,8,1,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
666,2843,1,0,5,1,1,1,7,4,1,-1,7,5,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
667,2844,1,0,3,1,0,1,7,5,2,-1,9,4,6,17,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,4,3
668,2845,1,0,6,1,1,1,3,5,1,-1,2,5,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
669,2846,1,0,6,1,1,0,2,6,1,-1,13,2,2,8,12,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,1
670,2847,1,0,5,2,0,1,7,-1,1,-1,2,7,6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,3
671,2850,1,0,6,1,1,0,8,5,1,-1,9,3,5,1,1,1,1,0,0,0,-1,0,0,0,0,-1,1,0,0,-1,1
672,2850,2,0,6,1,1,0,0,4,1,-1,9,2,7,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
673,2852,1,1,1,4,0,1,16,1,1,-1,1,2,3,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,5
674,2861,1,0,6,1,1,0,0,6,1,-1,9,4,7,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
675,2861,2,0,6,1,1,0,6,5,1,-1,1,7,4,4,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,-1,-1,4
676,2861,3,0,6,1,1,0,0,6,1,-1,13,4,6,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,3
677,2871,1,0,6,1,1,0,7,3,1,-1,6,5,3,1,1,1,-1,1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,3
678,2871,2,0,6,1,1,0,6,2,1,-1,2,4,4,2,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1
679,2872,1,0,6,1,0,0,0,2,1,3,6,5,5,3,1,1,0,1,0,0,-1,1,0,2,0,0,0,0,0,-1,1
680,2872,2,0,6,1,0,0,2,2,1,-1,18,-1,6,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,1
681,2872,3,0,6,1,0,0,2,4,1,-1,2,6,6,4,1,1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,5,2
682,2890,1,0,6,1,1,0,2,6,1,-1,12,3,6,1,7,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
683,2890,2,0,6,1,1,0,18,2,1,-1,1,-1,4,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
684,2897,1,0,5,3,1,1,6,6,1,-1,12,4,6,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
685,2898,1,0,3,1,1,1,6,4,2,-1,2,7,3,1,1,1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,-1
686,2908,1,1,4,2,0,0,6,3,1,-1,1,6,2,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
687,2909,1,0,3,1,1,1,2,2,1,-1,1,7,1,1,1,1,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,-1
688,2910,1,0,6,1,1,0,6,5,1,-1,6,4,7,1,1,0,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,1
689,2910,2,0,6,1,1,0,18,5,1,-1,13,4,5,1,1,0,0,0,0,0,-1,0,0,0,0,3,0,0,0,-1,2
690,2915,1,0,2,2,0,1,7,3,1,-1,3,5,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
691,2922,1,1,3,2,0,1,8,2,1,-1,4,4,3,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
692,2928,1,0,2,2,0,1,6,3,1,-1,2,6,5,2,2,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,3,2
693,2930,1,0,4,2,1,1,7,3,1,-1,5,6,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
694,2945,1,0,5,1,1,1,7,5,1,-1,1,2,5,1,1,-1,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,3
695,2949,1,0,6,1,1,0,6,4,1,-1,1,6,4,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
696,2949,2,0,6,1,1,0,6,2,1,-1,12,1,6,-1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
697,2951,1,1,5,4,0,1,2,6,1,-1,2,7,3,3,2,0,-1,0,1,0,-1,0,0,0,0,0,0,0,0,-1,1
698,2957,1,1,6,1,1,0,6,3,1,-1,2,3,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
699,2957,2,1,6,1,1,0,0,6,1,-1,13,2,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
700,2957,3,1,6,1,1,0,0,6,1,-1,1,2,3,8,6,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
701,2960,1,1,4,4,1,0,6,4,1,-1,4,4,6,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
702,2970,1,0,2,4,1,1,5,3,1,-1,2,6,3,1,7,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
703,2971,1,0,4,2,1,1,18,3,1,-1,4,4,2,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
704,2980,1,0,3,2,1,1,9,4,1,-1,9,7,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
705,2981,1,0,6,2,0,0,8,4,1,-1,6,7,7,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,1
706,2981,2,0,6,2,0,0,6,6,1,-1,9,7,4,8,1,1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,3
707,2981,3,0,6,2,0,0,15,3,1,-1,2,4,5,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1
708,2986,1,0,4,1,1,1,9,5,1,-1,4,6,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
709,2993,1,0,6,1,0,0,6,2,2,-1,9,5,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
710,3020,1,0,6,1,1,0,7,5,1,-1,9,6,7,1,2,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
711,3020,2,0,6,1,1,0,8,6,1,-1,9,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
712,3025,1,0,6,1,0,0,2,4,1,-1,2,6,3,1,1,1,1,1,0,0,-1,1,1,0,0,0,0,0,0,-1,2
713,3029,1,1,6,1,0,0,6,1,1,-1,2,6,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
714,3029,2,1,6,1,0,0,6,5,1,-1,7,6,1,2,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
715,3029,3,1,6,1,0,0,0,1,1,-1,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,5
716,3069,1,0,6,4,0,0,18,2,1,-1,2,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
717,3069,2,0,6,4,0,0,6,6,1,-1,13,4,1,1,1,0,0,1,0,0,-1,1,0,0,0,-1,0,0,0,-1,-1
718,3069,3,0,6,4,0,0,6,5,1,-1,9,3,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
719,3075,1,0,2,2,0,1,2,3,1,2,10,3,3,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
720,3087,1,0,4,1,1,1,6,3,2,-1,3,7,7,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
721,3094,1,0,5,1,1,1,6,4,1,-1,13,7,4,1,7,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
722,3098,1,0,1,1,1,1,2,3,2,-1,1,3,2,1,1,1,0,0,0,0,-1,0,4,0,0,0,0,0,0,-1,4
723,3105,1,1,6,1,1,0,0,4,1,-1,1,6,4,6,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
724,3111,1,0,6,1,1,0,6,5,1,-1,12,6,5,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
725,3111,2,0,6,1,1,0,0,3,1,-1,9,1,7,1,1,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
726,3112,1,0,4,2,1,1,6,3,1,-1,13,4,6,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
727,3124,1,1,4,2,1,1,0,5,1,-1,14,3,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
728,3128,1,0,3,4,0,1,16,2,1,2,2,5,5,2,11,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
729,3133,1,0,4,1,1,1,7,-1,1,-1,9,6,-1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
730,3138,1,0,5,1,0,1,6,5,1,-1,6,7,4,1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,-1,3
731,3138,2,0,5,1,0,1,6,5,1,-1,11,7,3,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
732,3140,1,0,6,1,1,0,6,5,1,-1,12,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
733,3140,2,0,6,1,1,0,6,4,1,-1,9,6,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
734,3142,1,1,6,1,1,0,6,4,1,-1,9,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
735,3142,2,1,6,1,1,0,6,5,1,-1,12,5,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
736,3144,1,0,2,1,1,1,0,-1,1,-1,11,5,3,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
737,3152,1,0,4,1,0,1,2,5,1,-1,13,5,2,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
738,3154,1,0,6,1,1,0,7,5,1,-1,2,5,6,1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
739,3154,2,0,6,1,1,0,5,1,1,-1,2,7,4,2,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
740,3156,1,0,3,2,0,1,18,4,1,-1,1,6,7,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
741,3161,1,0,2,4,0,1,12,3,1,-1,14,6,5,11,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
742,3167,1,0,4,3,1,1,2,5,1,-1,12,1,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
743,3169,1,0,6,4,1,0,15,6,1,-1,11,7,5,1,2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,5,-1,-1
744,3169,2,0,6,4,1,0,18,-1,1,-1,6,6,5,17,6,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
745,3175,1,1,4,2,1,1,18,2,1,-1,2,7,3,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
746,3176,1,0,6,1,1,0,5,-1,1,-1,2,6,7,1,1,1,-1,-1,0,0,-1,0,0,0,0,0,0,0,3,-1,-1
747,3176,2,0,6,1,1,0,7,4,1,-1,8,3,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
748,3187,1,1,6,1,1,0,2,5,1,-1,1,4,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,5,3
749,3198,1,1,6,2,0,0,6,6,1,-1,2,5,3,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,-1,1
750,3199,1,0,3,2,1,1,7,5,1,-1,1,1,6,4,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
751,3204,1,0,2,4,1,1,16,3,1,-1,2,6,4,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
752,3230,1,0,6,1,0,0,7,5,1,-1,14,-1,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
753,3230,2,0,6,1,0,0,6,4,1,-1,2,5,3,1,1,1,0,1,0,0,-1,1,1,0,0,0,0,0,3,-1,1
754,3230,3,0,6,1,0,0,6,-1,1,-1,11,1,2,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
755,3231,1,1,6,1,1,0,6,5,2,-1,1,2,7,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
756,3234,1,1,6,1,0,0,6,4,1,-1,1,6,4,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
757,3238,1,0,3,4,0,1,6,3,1,-1,1,4,6,1,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,-1,4
758,3241,1,0,6,2,0,0,0,6,1,-1,2,6,2,1,1,0,1,0,0,0,-1,1,3,0,0,0,0,0,-1,-1,-1
759,3246,1,1,3,2,1,0,6,2,1,-1,2,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
760,3247,1,1,6,1,0,0,0,1,1,-1,1,4,1,1,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,-1
761,3247,2,1,6,1,0,0,6,6,1,-1,2,3,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
762,3247,3,1,6,1,0,0,6,5,1,-1,1,6,4,15,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
763,3257,1,0,2,1,1,1,6,4,1,-1,14,3,5,1,1,0,-1,0,0,0,-1,0,0,2,0,0,0,0,0,-1,3
764,3261,1,0,3,2,1,1,6,4,1,-1,9,7,4,17,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
765,3273,1,0,6,1,0,0,6,3,1,-1,7,-1,5,1,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
766,3289,1,1,6,1,1,0,0,3,1,-1,1,6,5,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
767,3289,2,1,6,1,1,0,0,5,1,-1,1,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
